order,Target 1,attribute a,attribute b,Target 2,attribute a,attribute b,Target 3,attribute a,attribute b,Target 4,attribute a,attribute b,Target 5,attribute a,attribute b
753,6.896396197,7.31110551,7.153901043,7.492576978,7.213966829,7.30641855,7.436242879,7.198165049,7.418899197,7.235165584,7.257646775,6.857800872,7.116039947,7.497827938,7.009402722
754,7.212612284,7.052378785,6.933693145,7.107740392,7.271390637,7.292794115,7.17178347,6.859032691,7.363754652,7.224621069,7.297720723,7.460916432,6.944792451,6.963628776,7.362481464
755,6.919633587,7.486633886,7.472893311,7.420956835,7.44050766,7.315958912,7.390947438,6.96407979,7.372786082,7.006455775,7.309625292,7.028234411,7.517539157,7.067882875,7.193475763
756,7.335091676,7.178887731,7.124634513,7.143633079,7.440337766,7.228986926,7.233381375,7.38223913,7.063067361,7.087810987,7.500259095,7.295422498,7.312941213,7.031928399,7.090992434
757,7.216290575,6.868787857,7.32704066,7.128495433,6.950708431,7.332140109,7.166873473,7.229707408,7.360158353,7.056287441,7.48219685,6.931883415,7.2946737,7.07281195,7.124399394
758,7.209382929,7.201437925,7.138892664,7.275723007,6.995867556,7.305431235,7.320220325,6.953059562,6.889029698,6.97243276,7.39606053,7.223119773,7.503580242,6.85945372,6.822353813
759,7.170541024,7.161085374,7.432674805,7.325909968,7.365614823,7.451542084,7.192163779,7.253753373,7.317970756,7.415141519,7.346408524,7.404843752,7.452018297,7.230237785,7.006617866
760,7.144014301,7.216148485,6.964851482,7.239509863,7.350471067,6.854346947,7.461210167,7.48561697,7.18719114,7.256412983,6.9180083,7.294151211,7.223537965,7.192898867,7.240208836
761,7.228104733,7.36613032,7.252934346,7.13119939,7.113715348,7.14327853,7.037173386,7.270586482,7.45949312,7.42472919,6.96603132,7.194655967,7.39627777,7.500060247,7.157665177
762,7.151309128,6.872017931,7.305649341,7.517172761,6.969681004,7.352655284,7.479040443,7.506778914,7.315709596,7.381443785,7.409413782,7.101466096,7.463975508,7.483445777,6.938366267
763,7.391599529,7.481312746,7.508172481,7.151564359,6.978360752,6.940384384,7.465129929,7.403709062,7.335628327,6.951617558,7.452613506,6.891011829,7.010942927,7.039414759,7.308710303
764,7.357733415,7.220943123,7.023814014,7.48131943,7.189050658,6.980942868,7.110512445,7.314928761,7.309073562,7.23289766,7.23144958,7.491736749,7.363606964,6.968339669,7.299091915
765,7.438431985,7.309224538,7.382459072,7.285754139,6.89412968,7.095346756,7.258544918,6.953272394,7.329236885,7.507795452,7.001255484,6.860598528,7.038997414,7.464878947,7.002050223
766,7.233939746,6.997721234,7.211873873,7.154917557,6.97133229,6.877965066,7.005650364,7.451630695,7.461975898,7.474007345,7.023617924,7.164170943,7.474881772,7.306114692,6.908966889
767,7.483716324,7.006757522,6.855364423,7.170197951,6.851949022,7.409007626,6.921459524,7.38360141,6.882720403,7.088544347,7.316954803,7.033944678,7.438089709,6.930737474,6.990365322
768,7.399427054,7.170837864,6.953889216,7.531085565,6.85420976,7.007974979,7.454031671,6.949726935,7.362439568,7.061473538,7.409409036,7.489300813,7.367301892,7.189066768,7.084896845
769,7.262176591,7.436844787,7.510347535,7.556332562,7.409466173,6.880555457,7.22967764,6.9425397,7.488331166,7.473040241,6.99550426,7.499615026,7.025921201,7.221989433,6.887804414
770,7.413927212,7.337967808,7.344962738,7.494039409,7.288541624,7.07214487,7.374545611,7.110348441,6.870360534,7.10147579,7.400049058,7.02790594,7.322919927,7.432318236,7.489638555
771,7.491914171,7.11944618,7.201964378,7.103075229,7.054863476,6.881055238,7.323516884,7.276559297,7.286189607,7.542826513,7.02813152,7.449389663,7.360629361,7.369963677,7.457551098
772,7.295578237,7.385562848,7.042320394,7.528416664,7.075139204,7.155272853,7.230864072,7.418605807,7.521331195,7.468826134,6.988567423,7.190166556,7.432932514,7.477762707,7.012142313
773,7.354960083,7.048520732,7.456745788,6.981953739,7.228219723,6.987811905,7.466515086,7.058624337,7.322857405,7.513023856,6.943701907,7.191165753,7.381830379,7.190557099,7.210326836
774,7.3158827,7.0430065,7.080554328,7.363846669,6.997161751,7.019562001,7.007806793,7.116585992,6.966872694,7.19202687,6.970651989,7.427078243,7.320125143,7.386003934,7.390129329
775,7.110112514,7.473633026,7.497010606,7.074472625,7.115119689,7.176655248,7.291401131,7.519959535,6.92207497,7.21678411,7.373571371,7.17588353,7.535136053,7.05411587,7.156543443
776,7.136663433,7.446800342,7.120838344,7.416836199,7.371083491,7.518888408,7.022718519,7.396237623,7.511717147,7.160332155,7.166136589,7.150072921,6.987481984,7.249854947,7.324336892
777,7.12391384,7.503720029,7.26965872,7.377997274,7.054973758,7.395913157,7.300864335,7.22869218,7.271129447,7.256828993,7.111298468,7.143139464,7.342858174,7.120869316,7.00044538
778,7.112378277,7.027679732,7.15918092,7.556900536,7.195863092,7.08626972,7.506487858,7.09107336,6.964581048,7.527906947,7.140547821,7.058487203,7.542493414,7.084562848,7.48396204
779,7.04731783,7.224180331,7.245134352,7.125917175,6.871985494,7.026906902,7.411698628,7.378385089,7.39526696,7.158735443,7.227866713,7.076270347,7.520589533,7.254955324,7.024593611
780,7.567807136,7.410096407,7.154562022,7.463313736,7.528973844,6.895418214,7.371343025,7.139452307,7.050264914,7.470028072,7.089240613,7.113868113,6.939689548,7.358476739,7.074722084
781,7.090847974,7.163780963,7.112108941,7.236581066,7.415020669,7.416915139,7.290358859,7.484886611,6.944578794,7.104300525,7.004364611,7.221488222,7.183368436,7.394914825,7.215867693
782,7.431470726,7.491836156,7.340951102,6.99220742,7.153242395,7.523434356,7.475151395,7.532719873,7.281545585,7.568716911,7.182698606,6.920284674,6.946367901,7.487674305,6.98243797
783,7.216176468,7.260879462,7.358373843,7.033573924,7.069188867,6.888109014,7.346633124,7.135311105,7.284789274,7.444647549,7.490909546,7.413126644,7.182781629,6.918214955,7.15772483
784,7.180257552,7.412284157,7.520328382,7.071612475,7.364778657,6.887169397,7.480028875,7.326570759,7.393343142,7.403491603,6.923878271,7.119374779,7.441798542,7.407080111,7.075472686
785,6.923711701,7.075358948,7.501149598,7.172181198,7.441903042,7.359413752,7.434132149,7.433091861,7.537273448,7.042748302,7.166215059,7.347722981,7.467821162,7.302926295,6.95554494
786,7.014065962,7.538373684,7.181098977,7.404873837,7.513232988,7.507457291,7.374168748,7.034252824,7.074950391,7.54585368,6.919772221,7.259555251,7.315646876,7.374520045,7.19159894
787,7.324778112,6.953838447,7.289603819,7.158994311,7.256751604,7.385042891,7.035945738,7.490490334,7.396023985,7.561589447,7.285166638,7.480093541,7.192962049,7.159288627,7.114171821
788,7.334995608,6.992898744,7.081099778,7.420037899,7.238820166,7.193617065,7.276100059,6.90862206,7.23871226,7.228405371,7.119644533,7.432654875,7.342327399,7.04142627,6.873821719
789,7.256579955,7.142745674,7.488490905,7.321795816,7.361654288,6.955015523,7.110334313,7.071180497,6.934681468,7.216978336,7.018796097,7.464337635,7.527179274,7.492940611,7.251190198
790,7.190474938,6.942849154,7.156099512,6.939717505,7.372567197,7.070801292,7.395655548,7.523568158,7.338132182,7.260518836,7.361454186,6.909832185,7.559646117,7.17829195,7.032165458
791,7.508322344,7.416999072,7.129050788,6.985952313,7.411673601,7.43125828,7.180457496,7.283796891,7.19179928,7.096956475,7.153529049,7.406402095,7.495605247,7.160352099,7.128164813
792,7.286606685,7.155320198,7.471427653,7.376529042,7.455413975,7.478394595,7.17991931,7.361188298,7.115663356,7.091530934,7.491775721,7.348713761,7.416268825,7.088079645,7.321169622
793,7.476058484,7.113919951,7.280723889,7.577110918,7.404447648,7.323327022,7.039903468,7.00543133,7.434765722,7.428870827,7.454698437,7.201129018,7.546394272,6.961620755,7.033956301
794,7.287296494,7.196400814,7.343914168,7.076900998,7.399405839,7.420217034,7.563785389,7.359107977,7.460165237,7.528910512,7.218218788,7.440422412,7.577363143,7.277918814,7.145211814
795,7.523468733,7.260014961,7.037198758,7.57197481,7.539473263,7.455604472,7.218631577,6.990283387,7.489863754,7.57916293,7.551414426,7.254589622,7.475925978,7.012651821,7.219943659
796,7.199115307,7.170535298,6.949325986,7.159708467,7.008150273,7.186447142,7.254221318,6.987433323,7.060507337,7.443483457,7.132119682,7.05779574,7.531593836,7.466944271,7.470270989
797,7.582688903,7.132112738,7.418770781,7.337995526,7.386984769,7.459939788,7.139010703,7.299726005,7.310011061,7.357400081,7.288855777,7.353084265,7.340561461,7.146472157,7.013164172
798,7.440366265,7.547554426,6.927912045,7.521938761,7.304813964,7.54709274,7.471204766,7.016651907,7.535232961,7.363150345,7.037557204,7.430114621,7.208497097,7.019611874,7.472727888
799,6.984240087,7.14910193,7.334350518,7.127095338,7.348082418,7.078479828,7.084158624,7.480368157,7.328884577,7.248437123,7.494113969,7.486044601,7.327078613,6.992080073,7.003297484
800,6.939350036,7.372599087,7.170890627,7.558959407,7.32598193,7.222352468,7.360332808,7.385958431,7.142752964,7.044869939,6.887249215,7.134559495,7.173718924,7.526837729,7.245149414
801,7.260392336,7.531526833,7.225918758,7.218888056,7.337208839,6.937743678,7.556887923,7.502183492,7.494178086,7.510883197,7.371502201,7.557743142,7.579985061,7.068501051,7.492127185
802,7.236005966,7.364151524,7.264725007,7.38550502,7.098531227,7.40822492,7.38227715,7.5400399,7.240085931,7.567359257,7.432047946,7.093407145,7.334755626,6.97577787,7.477396382
803,7.239281644,6.995171144,7.310818139,7.13747993,7.556707668,7.292316248,7.604958699,7.227811503,7.465198373,7.304416987,7.144300217,7.43606417,7.335431044,7.166551991,7.195628569
804,7.366732191,7.204468435,7.140673897,7.189901513,7.560665986,7.303959114,7.505120259,7.53534613,6.966630599,7.342402051,7.490863799,7.249656849,7.254492819,7.168916655,7.537383137
805,7.192347475,7.398141522,7.48381679,7.476099602,7.362076021,7.484777783,7.550233616,7.21309165,7.153789007,7.088782921,7.413419389,7.220958054,7.577779424,7.000364733,7.372113352
806,7.252998644,7.451514745,7.323761802,7.15425245,7.287185137,6.956999801,7.115003386,7.186801743,7.219146265,7.087627464,7.483054401,7.339471938,7.538928354,7.14812487,7.226109642
807,7.497711336,7.026863856,6.926382855,7.480245085,7.335666699,7.50223203,7.24189322,7.23862861,7.349884687,7.006807886,7.274499473,7.493082483,7.225081256,7.528123082,7.406636667
808,7.164445142,7.300993527,7.523948621,7.485162355,7.411516294,7.097173752,7.319669684,7.105300378,7.481310533,7.129276682,7.1707428,7.435764602,7.574622013,7.353953694,7.493341299
809,7.058813993,7.262083982,6.971366594,7.271230902,7.439217167,7.309680922,7.532240582,7.500201703,7.198259859,7.262333346,7.29937587,7.555572817,7.271475169,7.573679451,6.983883325
810,7.567510424,7.317679054,7.518114383,7.09349969,7.215734354,7.271411024,7.45626776,7.1060801,7.264025033,7.487915711,7.221565324,6.912912685,7.319197657,7.179277971,7.458838868
811,7.152057551,7.558278161,6.892536698,7.263802672,7.11169231,7.388690399,7.542632401,6.900895466,7.36356892,7.111799368,7.351459129,7.264603889,7.057266519,7.512925986,7.102982766
812,7.393733443,7.487622926,6.940708647,6.990505375,7.490459611,7.365626928,7.269990993,7.061444711,7.385881936,7.028488473,7.569406278,7.274449827,7.271427369,7.415098701,7.044492874
813,7.351068492,7.454139205,7.334809376,7.43780905,7.181465324,7.08418509,7.003706364,6.90932603,7.297636788,7.580129389,6.991118535,6.968591537,7.491250355,7.477643122,7.337505578
814,7.19692339,7.187529475,7.23026382,7.586754017,7.08819284,7.567636341,7.12714403,7.12205356,7.364583798,6.945892518,7.187408778,7.053260891,7.16782045,7.535083814,7.518620968
815,7.460078623,7.28883137,7.488309637,7.173619334,7.429881821,7.268864398,7.226442931,7.136652002,7.529581508,7.511897029,7.334975158,7.22260161,7.490572783,7.300888106,6.922632679
816,7.091070448,7.505326955,7.486936462,7.354703395,7.090409988,6.931273303,7.269814415,7.529566646,7.073079178,7.08580949,7.379835152,7.453826798,7.27015703,7.355521594,7.285183758
817,7.546302352,7.525747773,6.997771184,7.280494462,7.004900421,7.075673663,7.403681427,7.441404064,6.960446653,7.360996497,6.961248809,7.019729255,7.169828711,7.192856095,7.555472766
818,6.997143504,7.048687184,7.329976983,7.227750275,7.215378076,7.576349112,7.343713454,7.516646945,7.311530241,7.469326392,7.541062227,7.037621045,7.157429855,7.211926591,7.450230487
819,7.283047031,6.986833831,7.181990403,7.521557802,7.568897638,7.007180935,7.355329165,7.082695473,7.540396615,7.615542349,7.214893019,7.566889767,7.477749877,6.955478888,7.49084371
820,7.461435139,7.172853932,7.507159951,7.209587422,7.354925131,7.018279946,7.471735523,6.946954267,7.349870455,7.470030062,7.327115434,7.301119048,7.188432955,7.29789251,7.225403648
821,7.011047617,7.290624291,7.153044916,7.226461652,7.552743188,7.401402472,7.539156201,7.111821414,6.953357172,7.256307258,7.229029181,7.284218825,7.087465431,7.483766314,7.327108433
822,7.398269065,7.169103307,7.354393675,7.023346521,6.994854523,7.153937538,7.139951148,7.232843728,7.314391336,7.466678613,7.159445544,7.40476855,6.981227208,7.204325332,7.462222465
823,7.397521037,7.166318156,7.317163823,7.372788579,7.080359279,7.402170527,7.238508156,6.967448343,7.452247338,7.47548576,7.455969878,7.11652303,7.619085095,7.147635148,7.055778718
824,6.98893551,7.552249256,7.493910313,7.371700531,7.440024237,7.213908166,7.190431032,7.419318834,7.377347997,7.36796132,7.507701093,7.195021887,7.281979076,7.376312616,7.343931273
825,7.310113484,7.139773383,7.449129655,7.584324731,7.118061664,7.159747126,7.559547295,7.140449441,7.121035969,7.345489842,7.541140372,7.473018916,7.39840266,7.051801769,6.936514178
826,7.279671522,7.354580089,7.172910324,7.414352125,7.525225157,7.185675922,7.548836008,7.220638968,7.469137206,7.53340049,7.18627152,7.262587614,7.610423678,7.159504927,7.427520618
827,7.299927964,7.28903154,7.264129128,7.394927693,7.533660635,7.211605809,7.351874473,7.215686175,7.084026288,7.629500838,7.288740455,7.184160118,7.346913161,7.327784946,7.421749533
828,7.080334802,7.339535769,7.22856366,7.610419043,7.014888712,7.577556107,7.148411657,7.455534545,7.419598019,7.442331912,7.22322244,7.282244762,7.408878516,7.284230934,7.55495156
829,7.072179698,7.121196216,7.142507971,7.58719344,7.428706972,7.29516139,7.51639425,7.329430761,7.371920469,7.467184328,7.338419943,7.388624208,7.400723649,7.509457326,7.373142162
830,7.528881091,7.436146772,7.000575944,7.349457253,7.015873077,7.504518652,7.464540795,7.360416034,7.506834854,7.624609127,7.060232112,7.083026327,7.578376504,7.53609598,7.240572181
831,7.019601262,7.126501183,7.223794954,7.583400471,6.954876505,7.566186885,7.451312897,6.980003557,7.019595186,7.625833865,7.292665665,7.270533041,7.508455931,7.127092337,7.542022151
832,7.077354062,7.036557049,7.001645103,7.38275821,7.513066184,7.011494633,7.342324522,7.235355542,7.258952866,7.349824206,7.316093736,7.316872268,7.571293289,6.975826867,7.533079608
833,7.532277045,7.404324083,6.911607405,7.224488862,7.103804588,7.417331263,7.237148806,7.435059329,7.328401952,7.119160092,7.172192936,7.239796665,7.623529246,7.172320072,7.492464789
834,7.397567485,6.972231471,7.384546728,7.338312587,7.014943385,7.038027777,7.169166502,6.972693177,7.153829041,7.435753155,6.938740262,7.06401255,7.076045029,7.490970379,7.400314859
835,7.368473108,7.218674848,7.347254616,7.351886475,7.353793623,7.191674242,7.355191768,7.456037336,7.576568765,7.250911717,7.000397171,7.120976698,7.114204545,7.308750725,7.182834376
836,7.608625773,7.574730486,7.102078576,7.469300352,7.142539262,7.561315254,7.550997654,6.956083868,7.563709874,7.174690847,7.02244579,7.365427192,7.145104311,7.506273532,7.217057277
837,7.441982973,7.312200305,7.077558325,7.169438004,7.041297453,7.126766296,7.421308514,7.277501669,7.175527952,7.203977712,7.436757318,7.328827601,7.532122134,7.372748984,7.603024747
838,7.621189897,7.548206169,6.97075401,7.622130944,7.302760129,7.603462201,7.072302191,7.293938363,7.469357187,7.105442239,7.219843069,7.006152464,7.175999006,7.467798221,7.311981088
839,7.257693663,6.954382392,7.32011679,7.53492383,7.567380686,7.006134633,7.358113122,7.213371632,7.427018394,7.638428079,7.274904443,7.199276424,7.292171391,7.330065671,7.170410481
840,7.232904707,6.975093686,7.486287502,7.117021152,6.993165813,7.055164658,7.345397185,7.382790786,7.345324199,7.192290474,7.301276274,7.566380925,7.511981001,7.033128397,6.935096024
841,7.196902189,7.462103813,7.051787641,7.626314297,7.126270787,7.01537585,7.420701332,7.048521155,7.593741492,7.516054004,7.547338113,7.344021631,7.027567103,7.284166107,7.307187692
842,7.042092468,7.601936563,7.364188586,7.09658283,7.045070899,7.326607036,7.341238427,7.413613592,7.545168473,7.572787936,7.370953899,7.49779808,7.107450958,7.500424289,7.605626012
843,7.195377697,7.056282198,7.218321384,7.539889168,7.578911393,7.55169627,7.587245912,7.14513579,7.269639447,7.33166557,7.313267263,7.584655228,7.539560482,7.165054936,6.944570672
844,7.270760205,7.292366799,7.525351168,7.580970327,7.566993799,7.549957356,7.535120201,7.548014733,6.986449904,7.087672174,7.452926179,7.271685844,7.550407466,7.248793772,7.258778814
845,7.652035415,7.204173163,7.447089009,7.291268038,6.999050356,7.609306534,7.610347697,7.275548363,7.597421284,7.630956837,7.246767749,7.588272555,7.605884144,7.200912055,7.488006212
846,7.391244251,7.419136648,7.480307969,7.178787341,7.371959975,7.447726875,7.529423087,7.106993345,7.523411867,7.245498011,7.436250076,7.21423551,7.469590269,7.401846401,7.280948311
847,7.570573532,7.549286005,7.603321207,7.633985787,7.58957188,7.266716775,7.528102788,7.377587573,7.615320732,7.114911581,7.164224577,7.402658942,7.624875127,7.264787455,7.443594624
848,7.318898809,7.601644901,7.553377174,7.093180537,7.563216581,7.025409597,7.615303257,7.181497069,7.190617184,7.361844672,7.622228851,7.328130039,7.237974864,7.542592582,7.575374705
849,7.306517347,7.134777292,7.541086585,7.519408538,7.278804938,7.293906915,7.334319672,6.939475036,7.216965692,7.466920277,7.467425084,7.503184534,7.050789042,7.356684657,7.527685122
850,7.456257216,7.119311524,7.137886334,7.399037796,7.107486976,7.588851057,7.630364158,7.033952384,7.43199463,7.355696318,7.022600782,7.586128648,7.437356439,7.530565505,7.155158415
851,7.551844019,7.52572521,7.246818379,7.555245849,7.459446917,7.377277278,7.601576661,7.623777298,7.481015222,7.663202793,7.336685873,7.135434117,7.134303947,7.092034448,7.160961496
852,7.192735055,7.238943334,7.408871267,7.098004645,7.104909789,7.32976285,7.405900832,7.22698027,7.422552128,7.622864714,6.992402902,7.545058137,7.457513741,7.309694206,6.996318644
853,7.437496337,7.314229523,7.558363999,7.358924216,7.582591522,7.326127721,7.538631638,7.076323392,7.25489517,7.399652314,7.395155043,7.596196856,7.370542445,7.411116528,7.252723542
854,7.628588259,7.349990097,7.456356936,7.152771521,6.967197004,7.159353897,7.284407155,7.064744774,7.448526435,7.563685069,7.52568227,7.404105011,7.478885129,7.289039972,7.301537528
855,7.632017993,7.486309994,7.59893632,7.458254761,6.942305624,7.373701305,7.331665499,7.563707039,7.1978926,7.134839614,7.599589045,7.336854631,7.395409801,7.543143151,7.014449361
856,7.519060377,7.084447223,7.556839391,7.035771581,7.399599756,7.20061849,7.293801303,7.588732378,7.297283025,7.301497162,7.131645473,6.945026538,7.417655105,7.196944929,7.170220578
857,7.647160395,7.328040275,6.95531418,7.410576086,6.944048611,7.618970339,7.506052757,7.438767918,7.139376795,7.444678539,7.453644364,7.548223061,7.063653684,6.983720863,7.401488841
858,7.113230439,7.357904752,7.228013169,7.418574771,7.23578626,7.407413103,7.265004838,7.556090186,7.558602665,7.602623007,7.385007462,7.032416279,7.647512121,7.630780622,7.44456039
859,7.055690019,7.278911294,7.512845984,7.641968973,7.12425286,7.455343894,7.080085633,7.221339783,7.569258356,7.526560518,7.60331987,7.438609802,7.257112481,6.991916601,7.421995075
860,7.537695404,7.565729715,7.607618658,7.255555139,7.519037979,7.163361613,7.513869382,7.451563752,7.311847533,7.358140903,7.197906884,7.376997134,7.056967074,7.584684108,7.619121403
861,7.654497305,7.375012296,6.945908162,7.114140799,7.454642454,7.06319881,7.404148093,7.456014404,7.058212263,7.471267233,6.976919674,7.635772371,7.569919175,7.552041548,7.61789691
862,7.438207542,7.431504947,7.392637748,7.312423777,7.253235618,7.520511864,7.49637009,7.521583345,7.391710239,7.280314124,7.078118197,7.520178497,7.579202793,7.285480043,7.434704763
863,7.620589269,7.507489379,7.523356688,7.077944221,7.291099499,7.347633673,7.322096528,7.26337609,7.611622534,7.187551664,7.575888899,7.117983197,7.499500013,7.551796219,7.625252184
864,7.345447635,7.635065003,7.180574084,7.532588254,7.316434048,7.590523633,7.482997201,7.259604452,7.299714104,7.655012978,7.38377482,7.613174563,7.0993829,7.550520721,7.083293162
865,7.556850821,7.501912608,6.962183396,7.532692857,7.0141909,7.555802914,7.625959771,7.378268271,7.090073494,7.29418251,7.020099681,7.624489464,7.093251909,7.3887788,6.989498802
866,7.633048547,7.43779784,6.971696565,7.390681157,7.369269582,7.341403061,7.341218787,7.186882945,7.554933041,7.415719917,7.61459496,7.571985722,7.148778485,7.127373081,7.435355934
867,7.38241665,7.305503122,7.365559401,7.671298412,7.537855672,7.413942603,7.256516853,7.444993823,7.037541367,7.001366588,7.488148107,7.639435594,7.296209851,7.313366758,6.966904074
868,7.235696971,7.285339734,7.297520824,7.230164874,7.353472885,7.174276499,7.631145917,7.437530879,7.327835184,7.497523718,6.994071244,7.226191654,7.56635077,7.5269819,7.577549333
869,7.61438551,7.6122159,7.590651258,7.599452751,7.207619013,7.433335458,7.304046263,7.151871045,7.054992098,7.313268757,7.569377849,7.546586952,7.301089577,7.499633285,7.558649678
870,7.065114792,7.535450382,7.540617942,7.460782897,7.105884591,7.424710805,7.407619704,7.072939534,7.474264402,7.433135591,7.237520886,7.272422055,7.079057062,7.289394838,7.101286871
871,7.660020632,7.518224641,6.996230107,7.633794394,7.315113256,7.119461899,7.665049624,7.030546797,7.453340756,7.194883275,7.595832063,6.996808382,7.174706873,7.23207245,7.41318802
872,7.251186575,7.54624873,7.170337124,7.116058946,7.463520521,7.51316756,7.52802189,7.082288648,7.200926097,7.66927114,7.613438715,7.232489024,7.176401108,7.415416196,7.293738699
873,7.447005302,7.034320201,7.281678911,7.677084458,7.372004063,7.191616524,7.188164374,7.319341542,7.364019969,7.430090345,7.111904041,7.038936065,7.062213482,7.622060881,7.564530277
874,7.363121632,7.131766921,7.486882738,7.309414186,7.178653145,7.316311764,7.121959058,7.482721693,7.243905586,7.441422464,7.546044265,7.210592603,7.220134013,7.647242927,7.418097621
875,7.244045469,7.128625447,7.41005811,7.669492829,7.096334388,7.578558446,7.354487311,7.285463122,7.638667856,7.677135147,7.181151772,7.604771469,7.443112488,7.643507844,7.043434609
876,7.415645023,7.035334347,7.262469149,7.628849788,7.471743393,7.206837396,7.375010904,7.522967008,7.166597904,7.138401033,7.150110051,7.089572927,7.49027745,7.521498877,7.376051335
877,7.399607469,7.151762351,7.162894247,7.587771916,7.204051897,7.417213311,7.614620298,7.390369564,7.457303847,7.667177268,7.424549944,7.389595981,7.245057072,7.149139649,6.973836749
878,7.310639044,7.604313925,7.074553791,7.490853905,7.570314218,7.591962713,7.349997956,7.465390855,7.48294214,7.430779815,7.329559937,7.638838812,7.414520809,7.493310751,7.520250263
879,7.488985269,7.589307834,7.343715817,7.62007443,7.550018257,7.208969963,7.54689624,7.039403778,7.618292172,7.111940244,7.193570963,7.062904765,7.263334419,7.411235236,7.019747286
880,7.095293491,7.269876783,7.598764848,7.175550693,7.431129439,7.652211365,7.304955849,7.181689328,7.290162462,7.659625208,7.203087765,7.37206198,7.404472463,7.63789176,7.598751941
881,7.645561293,7.194436239,7.404654023,7.304678253,7.017661386,7.186402624,7.287416016,7.07948168,7.428844144,7.36863163,7.464495698,7.552273931,7.364992132,7.280140154,7.297165806
882,7.473618777,7.03562976,7.131394338,7.149390357,7.419621846,7.446759611,7.623432838,7.53240803,7.493514848,7.539812844,7.098114843,7.387762933,7.403595385,7.541971842,6.997510448
883,7.174906626,6.984101144,7.233008915,7.529956028,7.613906732,7.645884041,7.175724028,7.368378547,7.312590045,7.573773657,7.361536277,7.552357872,7.659488352,7.308866647,7.661280659
884,7.303780023,7.530771581,7.456501514,7.519390118,7.088267168,7.045146581,7.322262769,7.50862839,7.49762107,7.587427264,7.652717422,7.649247097,7.485668667,7.436078721,7.449120157
885,7.14137543,7.318300085,7.645719692,7.512999212,7.479231749,7.214602964,7.319627497,7.234763611,7.497951766,7.33703315,7.508206471,7.314646011,7.154833635,7.581665241,7.357621723
886,7.651060821,7.403220152,7.265652052,7.56268328,6.98027556,7.389200573,7.249440376,7.162935414,7.412800242,7.241434912,7.03362373,7.439966946,7.108739447,7.650734365,7.416766361
887,7.332088419,7.209739616,7.657284015,7.491043192,7.095815909,7.514417265,7.161029133,7.19909176,7.411373935,7.395988809,7.502459911,7.638238062,7.598831965,7.629672766,7.54008731
888,7.238883423,7.053963339,7.351503644,7.309848607,7.665661123,7.247657963,7.371296301,7.342306059,7.62654635,7.17849395,7.24384119,7.434712879,7.034092947,6.988058807,7.383126399
889,7.282839953,7.368575348,7.268676432,7.19750788,7.605376978,7.581306474,7.580644326,7.206469196,7.295265863,7.580516035,7.108525342,7.514456384,7.29849847,7.064313835,7.573540717
890,7.303271043,7.426419944,7.506120598,7.349828543,7.49545317,7.308844392,7.040010282,7.568515277,7.153621783,7.167441729,7.331076312,7.282845946,7.342202314,7.503363778,7.472282142
891,7.385093669,7.327020005,7.35063087,7.658125742,7.278806123,7.533921337,7.41970477,7.141630065,7.332944021,7.561372332,7.467682196,7.423670447,7.476439904,7.263808186,7.202667582
892,7.257750603,7.010666803,7.353297447,7.460313004,7.242754868,7.288669477,7.151397249,7.4625748,7.041618431,7.679799116,7.51877401,7.587899889,7.686776939,7.109330221,7.085167718
893,7.278686901,7.553674337,7.221969632,7.251184241,7.077161411,6.996375283,7.679716949,7.163738134,7.20748214,7.55868391,7.083288787,7.65230832,7.700639253,7.160156622,7.357166367
894,7.353426296,7.023021907,7.467781851,7.06054576,7.289805957,7.190348717,7.542891062,7.35908433,7.585931522,7.12506432,7.584404181,7.262450484,7.542468871,7.546758286,7.191640232
895,7.124909935,7.359209665,7.627771351,7.503134834,7.196198716,7.005906722,7.406719266,7.179562096,7.140516982,7.124469058,7.283572271,7.675555698,7.653049565,7.411117786,7.071726185
896,7.441995822,7.470923123,7.03074823,7.319766993,7.309956521,7.610492063,7.148833671,7.019375006,7.614872578,7.333286106,7.010995274,7.195163378,7.481655458,7.622405143,7.258075086
897,7.091643525,7.054679199,7.469863708,7.42315881,7.624407217,7.585514209,7.26002325,7.315070156,7.590819543,7.485250201,7.209161973,7.320869444,7.187503171,7.521860825,7.527445615
898,7.324784869,7.468661068,6.994262524,7.69109079,7.157691632,7.550855148,7.472526784,7.54283576,7.304679614,7.405573877,7.112660768,7.563490645,7.121263543,7.577485576,7.452082608
899,7.541575928,7.219535621,7.387003886,7.440821544,7.091338372,7.219355269,7.329597785,7.1538372,7.447330063,7.633102553,7.08960054,7.052703809,7.451470942,7.145888487,7.622877664
900,7.538912431,7.531467968,7.62260941,7.672476905,7.568505564,7.272781765,7.67099404,7.400939224,7.638232336,7.130131944,7.296534493,7.089111981,7.702050486,7.325150367,7.305731849
901,7.638331408,7.286576149,7.678361897,7.667593057,7.119272634,7.304397779,7.594398106,7.248055178,7.480206905,7.608398256,7.64101881,7.105773846,7.558100412,7.2781332,7.079749802
902,7.361977888,7.139218164,7.499548169,7.191942375,7.670864154,7.470151081,7.165479012,7.494554776,7.570992567,7.444279807,7.261620937,7.584801044,7.07668977,7.522849463,7.644178277
903,7.469224179,7.451096748,7.325109503,7.375860487,7.608774061,7.284552038,7.125609576,7.640563632,7.516694173,7.217833115,7.489999333,6.998362197,7.476367127,7.547957668,7.022883015
